Data,Precipt Total,N Medicoes,Precipt Media
26/05/2014,1506,215,7.00465
27/05/2014,440.8,136,3.24118
28/05/2014,884.2,157,5.63185
29/05/2014,1193.4,173,6.89827
30/05/2014,430,127,3.38583
31/05/2014,2241,161,13.9193
01/06/2014,891,181,4.92265
02/06/2014,497.2,180,2.76222
03/06/2014,165,107,1.54206
04/06/2014,345.8,127,2.72283
05/06/2014,1306.6,125,10.4528
06/06/2014,1753,149,11.7651
07/06/2014,1464.4,117,12.5162
08/06/2014,1627.6,146,11.1479
09/06/2014,485.6,123,3.94797
10/06/2014,525.4,126,4.16984
11/06/2014,711.4,140,5.08143
12/06/2014,533.2,134,3.9791
13/06/2014,1697.4,149,11.3919
14/06/2014,1335,160,8.34375
15/06/2014,968,132,7.33333
16/06/2014,622.2,148,4.20405
17/06/2014,548.4,136,4.03235
18/06/2014,789.6,148,5.33514
19/06/2014,800.4,138,5.8
20/06/2014,482.4,123,3.92195
21/06/2014,499.6,141,3.54326
22/06/2014,612.6,126,4.8619
23/06/2014,1013.6,128,7.91875
24/06/2014,567.8,127,4.47087
25/06/2014,1616.4,131,12.3389
26/06/2014,2058,131,15.7099
27/06/2014,1845.2,163,11.3202
28/06/2014,1788.8,179,9.9933
29/06/2014,1091.8,162,6.73951
30/06/2014,625.2,102,6.12941
01/07/2014,129.8,82,1.58293
02/07/2014,264.8,68,3.89412
03/07/2014,467.8,92,5.08478
04/07/2014,546.2,87,6.27816
05/07/2014,265.2,81,3.27407
06/07/2014,851.4,129,6.6
07/07/2014,311.6,120,2.59667
08/07/2014,553,143,3.86713
09/07/2014,755.2,142,5.31831
10/07/2014,814.4,159,5.12201
11/07/2014,554.4,108,5.13333
12/07/2014,592.6,108,5.48704
13/07/2014,592.4,110,5.38545
14/07/2014,348.8,99,3.52323
15/07/2014,431,84,5.13095
16/07/2014,518.6,102,5.08431
17/07/2014,1205,116,10.3879
18/07/2014,1198,155,7.72903
19/07/2014,183.8,95,1.93474
20/07/2014,82.8,76,1.08947
21/07/2014,216.8,74,2.92973
22/07/2014,486.4,102,4.76863
23/07/2014,2312.8,162,14.2765
24/07/2014,3605.6,221,16.3149
25/07/2014,1500.2,222,6.75766
26/07/2014,1402.2,197,7.11777
27/07/2014,1558.4,199,7.83116
28/07/2014,1291,194,6.65464
29/07/2014,403.4,137,2.94453
30/07/2014,479.6,117,4.09915
31/07/2014,397.2,117,3.39487
01/08/2014,574.8,100,5.748
02/08/2014,247.2,88,2.80909
03/08/2014,136.8,52,2.63077
04/08/2014,604.6,103,5.8699
05/08/2014,278.6,78,3.57179
06/08/2014,368.6,73,5.04932
07/08/2014,512.4,99,5.17576
08/08/2014,358,94,3.80851
09/08/2014,270.4,83,3.25783
10/08/2014,493,102,4.83333
11/08/2014,167.6,85,1.97176
12/08/2014,561.8,106,5.3
13/08/2014,1053.4,128,8.22969
14/08/2014,434.2,84,5.16905
15/08/2014,430.6,98,4.39388
16/08/2014,1640,140,11.7143
17/08/2014,654.2,141,4.63972
18/08/2014,197,120,1.64167
19/08/2014,138.6,90,1.54
20/08/2014,88.6,82,1.08049
21/08/2014,273.6,71,3.85352
22/08/2014,74,63,1.1746
23/08/2014,69.4,65,1.06769
24/08/2014,105.8,50,2.116
25/08/2014,429.2,96,4.47083
26/08/2014,359.4,92,3.90652
27/08/2014,231,71,3.25352
28/08/2014,310,77,4.02597
29/08/2014,188.4,78,2.41538
30/08/2014,254.6,82,3.10488
31/08/2014,1955.4,148,13.2122
01/09/2014,596.8,140,4.26286
02/09/2014,1522.4,103,14.7806
03/09/2014,1373.2,191,7.18953
04/09/2014,456.8,113,4.04248
05/09/2014,844.8,142,5.9493
06/09/2014,1310.4,158,8.29367
07/09/2014,1342.6,172,7.80581
08/09/2014,823.4,117,7.03761
09/09/2014,537.8,89,6.0427
10/09/2014,796.6,92,8.6587
11/09/2014,1070.4,99,10.8121
12/09/2014,756,115,6.57391
13/09/2014,320.8,82,3.9122
14/09/2014,302.6,93,3.25376
15/09/2014,825.6,131,6.30229
16/09/2014,320,98,3.26531
17/09/2014,191.2,73,2.61918
18/09/2014,1159.8,121,9.58512
19/09/2014,1923.4,181,10.6265
20/09/2014,1427.8,184,7.75978
21/09/2014,863.6,148,5.83514
22/09/2014,323.8,89,3.6382
23/09/2014,328.6,92,3.57174
24/09/2014,2496.2,194,12.867
25/09/2014,1247.6,179,6.96983
26/09/2014,2031.6,173,11.7434
27/09/2014,1237.8,166,7.45663
28/09/2014,1263,139,9.08633
29/09/2014,2058.6,148,13.9095
30/09/2014,2231.2,172,12.9721
01/10/2014,1306,170,7.68235
02/10/2014,836.2,162,5.16173
03/10/2014,1282.8,143,8.97063
04/10/2014,902.8,127,7.10866
05/10/2014,659.6,91,7.24835
06/10/2014,1219.4,121,10.0777
07/10/2014,655,94,6.96809
08/10/2014,326,67,4.86567
09/10/2014,283.2,67,4.22687
10/10/2014,350.6,70,5.00857
11/10/2014,340.8,91,3.74505
12/10/2014,602.2,102,5.90392
13/10/2014,818.2,91,8.99121
14/10/2014,661.6,83,7.97108
15/10/2014,316.6,68,4.65588
16/10/2014,897.4,75,11.9653
17/10/2014,1399,116,12.0603
18/10/2014,1011.8,131,7.72366
19/10/2014,1593.4,156,10.2141
20/10/2014,1224.2,177,6.91638
21/10/2014,1198,161,7.44099
22/10/2014,735,130,5.65385
23/10/2014,871.4,121,7.20165
24/10/2014,1055.2,128,8.24375
25/10/2014,1390,188,7.39362
26/10/2014,1855.2,199,9.32261
27/10/2014,1258,165,7.62424
28/10/2014,1221.8,145,8.42621
29/10/2014,1631.2,135,12.083
30/10/2014,2769.8,206,13.4456
31/10/2014,1412,190,7.43158
01/11/2014,1104.6,171,6.45965
02/11/2014,1597.2,195,8.19077
03/11/2014,1555.2,197,7.89442
04/11/2014,2584.4,219,11.8009
05/11/2014,1298.4,184,7.05652
06/11/2014,1530,180,8.5
07/11/2014,1921.4,198,9.70404
08/11/2014,2105.2,201,10.4736
09/11/2014,1588,153,10.3791
10/11/2014,1572.8,146,10.7726
11/11/2014,712.4,131,5.43817
12/11/2014,2817.4,227,12.4115
13/11/2014,2384.2,246,9.69187
14/11/2014,2636.8,211,12.4967
15/11/2014,1673,158,10.5886
16/11/2014,2041.6,152,13.4316
17/11/2014,1911.8,148,12.9176
18/11/2014,1263.4,136,9.28971
19/11/2014,1537.6,177,8.68701
20/11/2014,1453.8,187,7.77433
21/11/2014,1619.4,214,7.56729
22/11/2014,2733.4,259,10.5537
23/11/2014,2591.4,231,11.2182
24/11/2014,1686.6,196,8.6051
25/11/2014,4143.8,253,16.3787
26/11/2014,2899,223,13
27/11/2014,2713.4,220,12.3336
28/11/2014,2706.4,185,14.6292
29/11/2014,934.8,147,6.35918
30/11/2014,1766.4,171,10.3298
01/12/2014,2253.2,201,11.21
02/12/2014,2102.2,187,11.2417
03/12/2014,1505,176,8.55114
04/12/2014,1387.2,158,8.77975
05/12/2014,1445.2,180,8.02889
06/12/2014,1526.8,184,8.29783
07/12/2014,1984.4,186,10.6688
08/12/2014,1950.8,227,8.59383
09/12/2014,2052.2,269,7.629
10/12/2014,2347.4,278,8.44388
11/12/2014,2855.2,237,12.0473
12/12/2014,2905.8,250,11.6232
13/12/2014,3653.6,295,12.3851
14/12/2014,2991,239,12.5146
15/12/2014,2610.2,209,12.489
16/12/2014,2363.4,210,11.2543
17/12/2014,3291.8,201,16.3771
18/12/2014,2536.6,231,10.981
19/12/2014,2277,226,10.0752
20/12/2014,2774.6,254,10.9236
21/12/2014,3829.6,276,13.8754
22/12/2014,3449.4,248,13.9089
23/12/2014,2873.4,235,12.2272
24/12/2014,1154.8,202,5.71683
25/12/2014,1017.2,174,5.84598
26/12/2014,1614.6,196,8.23776
27/12/2014,1441.6,130,11.0892
28/12/2014,773.4,138,5.60435
29/12/2014,1040.2,161,6.46087
30/12/2014,1413.2,193,7.32228
31/12/2014,1992.8,224,8.89643
01/01/2015,2075.2,182,11.4022
02/01/2015,1650.2,205,8.04976
03/01/2015,1407.6,173,8.13642
04/01/2015,2124,205,10.361
05/01/2015,1933.2,189,10.2286
06/01/2015,1013.4,168,6.03214
07/01/2015,1604.8,200,8.024
08/01/2015,1584,187,8.47059
09/01/2015,1466.8,180,8.14889
10/01/2015,1085.6,166,6.53976
11/01/2015,851.4,156,5.45769
12/01/2015,1061.4,154,6.89221
13/01/2015,963.8,148,6.51216
14/01/2015,1823.2,169,10.7882
15/01/2015,1005.2,161,6.24348
16/01/2015,929,156,5.95513
17/01/2015,1269.4,135,9.40296
18/01/2015,1015.4,143,7.1007
19/01/2015,1289.4,140,9.21
20/01/2015,1798.6,186,9.66989
21/01/2015,1279.4,170,7.52588
22/01/2015,1848.2,186,9.93656
23/01/2015,1637,196,8.35204
24/01/2015,2288,205,11.161
25/01/2015,2398.8,243,9.8716
26/01/2015,2208,217,10.1751
27/01/2015,1668,209,7.98086
28/01/2015,1970.4,211,9.33839
29/01/2015,2171.4,197,11.0223
30/01/2015,804.2,155,5.18839
31/01/2015,1012.6,137,7.39124
01/02/2015,1343.8,190,7.07263
02/02/2015,1358,178,7.62921
03/02/2015,1961.6,213,9.20939
04/02/2015,3020.6,278,10.8655
05/02/2015,3197,295,10.8373
06/02/2015,3783,267,14.1685
07/02/2015,2931.8,219,13.3872
08/02/2015,2491.2,212,11.7509
09/02/2015,2003,233,8.59657
10/02/2015,1749.6,228,7.67368
11/02/2015,1599,215,7.43721
12/02/2015,947,162,5.84568
13/02/2015,1689.2,155,10.8981
14/02/2015,1438.2,175,8.21829
15/02/2015,2047.4,202,10.1356
16/02/2015,2146.2,247,8.68907
17/02/2015,2585.4,250,10.3416
18/02/2015,3785.2,279,13.567
19/02/2015,3733.2,306,12.2
20/02/2015,2902.6,268,10.8306
21/02/2015,2087.2,243,8.5893
22/02/2015,2877,238,12.0882
23/02/2015,1565.2,249,6.28594
24/02/2015,1940.2,266,7.29398
25/02/2015,1615,240,6.72917
26/02/2015,1893.4,237,7.98903
27/02/2015,1884.2,250,7.5368
28/02/2015,1746.8,226,7.7292
01/03/2015,2028.2,220,9.21909
02/03/2015,1918.8,219,8.76164
03/03/2015,2024.4,225,8.99733
04/03/2015,2017.8,221,9.13032
05/03/2015,2115.8,235,9.0034
06/03/2015,2699.6,263,10.2646
07/03/2015,2561.6,231,11.0892
08/03/2015,2413.6,242,9.97355
09/03/2015,2801,272,10.2978
10/03/2015,2736.4,281,9.73808
11/03/2015,2325,232,10.0216
12/03/2015,1953.8,206,9.48447
13/03/2015,1434.4,193,7.43212
14/03/2015,1321.4,183,7.22077
15/03/2015,1579.6,173,9.13064
16/03/2015,1690,179,9.44134
17/03/2015,1777.4,207,8.58647
18/03/2015,1957.2,209,9.36459
19/03/2015,2119.8,203,10.4424
20/03/2015,2563.6,229,11.1948
21/03/2015,3058.8,298,10.2644
22/03/2015,3215,275,11.6909
23/03/2015,2921.8,244,11.9746
24/03/2015,2044.6,215,9.50977
25/03/2015,1109.4,166,6.68313
26/03/2015,1382.2,197,7.01624
27/03/2015,1775,211,8.41232
28/03/2015,1437.6,169,8.50651
29/03/2015,2253.8,232,9.71466
30/03/2015,3042.8,248,12.2694
31/03/2015,1591.4,213,7.47136
01/04/2015,1325,169,7.84024
02/04/2015,1205.8,154,7.82987
03/04/2015,1107.8,145,7.64
04/04/2015,1072.6,174,6.16437
05/04/2015,3122.4,250,12.4896
06/04/2015,1691.2,217,7.79355
07/04/2015,1633.4,177,9.22825
08/04/2015,1849,203,9.10837
09/04/2015,1653.2,190,8.70105
10/04/2015,1255.4,171,7.34152
11/04/2015,964.2,153,6.30196
12/04/2015,1242.4,153,8.12026
13/04/2015,1086,145,7.48966
14/04/2015,1421.4,175,8.12229
15/04/2015,1578.8,209,7.55407
16/04/2015,1884.8,189,9.97249
17/04/2015,1219.2,191,6.38325
18/04/2015,1448.2,186,7.78602
19/04/2015,912.8,179,5.09944
20/04/2015,2210,185,11.9459
21/04/2015,1615.6,205,7.88098
22/04/2015,2112.8,217,9.73641
23/04/2015,1925.6,220,8.75273
24/04/2015,1513,214,7.07009
25/04/2015,1125.2,210,5.3581
26/04/2015,1271.6,167,7.61437
27/04/2015,1165.4,172,6.77558
28/04/2015,770.8,140,5.50571
29/04/2015,954.6,161,5.92919
30/04/2015,1448.4,177,8.18305
01/05/2015,935.6,153,6.11503
02/05/2015,1450.2,174,8.33448
03/05/2015,2333.2,218,10.7028
04/05/2015,2880.8,247,11.6632
05/05/2015,1470,195,7.53846
06/05/2015,1818.8,186,9.77849
07/05/2015,862.4,198,4.35556
08/05/2015,1032.4,165,6.25697
09/05/2015,859.4,163,5.27239
10/05/2015,2605,216,12.0602
11/05/2015,2409.4,244,9.87459
12/05/2015,634,173,3.66474
13/05/2015,267.8,102,2.62549
14/05/2015,478,131,3.64885
15/05/2015,626,132,4.74242
16/05/2015,917,166,5.5241
17/05/2015,783.6,171,4.58246
18/05/2015,705.2,165,4.27394
19/05/2015,1061.8,177,5.99887
20/05/2015,1026,192,5.34375
21/05/2015,825.8,158,5.22658
22/05/2015,814,139,5.85612
23/05/2015,822.6,136,6.04853
24/05/2015,1516.6,154,9.84805
25/05/2015,881.4,142,6.20704
26/05/2015,1344,175,7.68
27/05/2015,2752.8,201,13.6955
28/05/2015,1163.8,212,5.48962
29/05/2015,956.6,189,5.06138
30/05/2015,734.6,178,4.12697
31/05/2015,1320.8,199,6.63719
01/06/2015,576.6,189,3.05079
02/06/2015,888,179,4.96089
03/06/2015,526,156,3.37179
04/06/2015,682.8,175,3.90171
05/06/2015,866,184,4.70652
06/06/2015,758.4,156,4.86154
07/06/2015,706,130,5.43077
08/06/2015,647,146,4.43151
09/06/2015,551,127,4.33858
10/06/2015,718.6,127,5.65827
11/06/2015,1310.6,136,9.63676
12/06/2015,700.8,132,5.30909
13/06/2015,648.8,127,5.10866
14/06/2015,1517.6,125,12.1408
15/06/2015,873.4,150,5.82267
16/06/2015,236.2,103,2.2932
17/06/2015,478.6,116,4.12586
18/06/2015,1728,175,9.87429
19/06/2015,580,139,4.17266
20/06/2015,992.2,119,8.33782
21/06/2015,705.6,139,5.07626
22/06/2015,818,167,4.8982
23/06/2015,1063.8,160,6.64875
24/06/2015,1262.4,152,8.30526
25/06/2015,1122.2,143,7.84755
26/06/2015,382.8,117,3.27179
27/06/2015,574,106,5.41509
28/06/2015,634.2,108,5.87222
29/06/2015,1139.6,138,8.25797
30/06/2015,1830.8,166,11.0289
01/07/2015,701.2,166,4.2241
02/07/2015,901,145,6.21379
03/07/2015,2229.8,193,11.5534
04/07/2015,1616.8,189,8.5545
05/07/2015,737,159,4.63522
06/07/2015,505,145,3.48276
07/07/2015,1908.8,198,9.6404
08/07/2015,2188.2,214,10.2252
09/07/2015,625.4,149,4.19732
10/07/2015,554.2,124,4.46935
11/07/2015,1125.2,134,8.39701
12/07/2015,786.6,127,6.1937
13/07/2015,1477.4,127,11.6331
14/07/2015,1931.8,122,15.8344
15/07/2015,1352.4,153,8.83922
16/07/2015,778,153,5.08497
17/07/2015,1589,175,9.08
18/07/2015,285,137,2.08029
19/07/2015,1191.2,115,10.3583
20/07/2015,1804.8,129,13.9907
21/07/2015,651.8,153,4.26013
22/07/2015,440.8,118,3.73559
23/07/2015,910.4,132,6.89697
24/07/2015,1252.8,160,7.83
25/07/2015,603.4,160,3.77125
26/07/2015,524.2,156,3.36026
27/07/2015,416,140,2.97143
28/07/2015,329.4,105,3.13714
29/07/2015,364.2,95,3.83368
30/07/2015,218.6,102,2.14314
31/07/2015,343.4,92,3.73261
01/08/2015,273.2,79,3.45823
02/08/2015,105.2,61,1.72459
03/08/2015,228.2,75,3.04267
04/08/2015,230,59,3.89831
05/08/2015,518.4,62,8.36129
06/08/2015,168.4,46,3.66087
07/08/2015,46.8,29,1.61379
08/08/2015,58,34,1.70588
09/08/2015,254.2,63,4.03492
10/08/2015,268.2,73,3.67397
11/08/2015,327.6,101,3.24356
12/08/2015,463.2,88,5.26364
13/08/2015,313.4,86,3.64419
14/08/2015,350.4,90,3.89333
15/08/2015,458.4,78,5.87692
16/08/2015,247.4,83,2.98072
17/08/2015,374.8,89,4.21124
18/08/2015,1018.8,145,7.02621
19/08/2015,453.2,135,3.35704
20/08/2015,155.4,85,1.82824
21/08/2015,112.8,51,2.21176
22/08/2015,154.2,62,2.4871
23/08/2015,382.8,77,4.97143
24/08/2015,280.8,77,3.64675
25/08/2015,539.4,105,5.13714
26/08/2015,832.4,124,6.7129
27/08/2015,1679.2,166,10.1157
28/08/2015,236,90,2.62222
29/08/2015,201.8,73,2.76438
30/08/2015,150.6,67,2.24776
31/08/2015,95.4,59,1.61695
01/09/2015,388.8,91,4.27253
02/09/2015,255.4,82,3.11463
03/09/2015,608.2,78,7.79744
04/09/2015,288.2,86,3.35116
05/09/2015,310.4,98,3.16735
06/09/2015,363.8,110,3.30727
07/09/2015,1070.8,147,7.28435
08/09/2015,4184.2,186,22.4957
09/09/2015,1863.8,179,10.4123
10/09/2015,2103.2,174,12.0874
11/09/2015,2062.4,164,12.5756
12/09/2015,575.8,147,3.91701
13/09/2015,1159.4,117,9.9094
14/09/2015,293.8,108,2.72037
15/09/2015,317.4,97,3.27216
16/09/2015,622.6,101,6.16436
17/09/2015,972.8,94,10.3489
18/09/2015,714.2,76,9.39737
19/09/2015,834.8,77,10.8416
20/09/2015,646.4,71,9.10423
21/09/2015,423.6,51,8.30588
22/09/2015,446,48,9.29167
23/09/2015,198.8,29,6.85517
24/09/2015,901.4,69,13.0638
25/09/2015,888.6,109,8.15229
26/09/2015,1901,138,13.7754
27/09/2015,1641.2,119,13.7916
28/09/2015,798.2,151,5.28609
29/09/2015,451.4,114,3.95965
30/09/2015,1193.4,130,9.18
01/10/2015,194.8,89,2.18876
02/10/2015,1028.6,109,9.4367
03/10/2015,1308,123,10.6341
04/10/2015,253,103,2.45631
05/10/2015,205.8,60,3.43
06/10/2015,814.4,96,8.48333
07/10/2015,1485.8,113,13.1487
08/10/2015,2521.8,126,20.0143
09/10/2015,3179.8,165,19.2715
10/10/2015,1707.8,163,10.4773
11/10/2015,1675.2,149,11.243
12/10/2015,1129.8,128,8.82656
13/10/2015,551,114,4.83333
14/10/2015,717.2,97,7.39381
15/10/2015,1196.6,85,14.0776
16/10/2015,598.2,82,7.29512
17/10/2015,287.4,72,3.99167
18/10/2015,249.6,51,4.89412
19/10/2015,375.2,72,5.21111
20/10/2015,471,80,5.8875
21/10/2015,1276.8,91,14.0308
22/10/2015,2226.6,136,16.3721
23/10/2015,1781,184,9.67935
24/10/2015,494.8,108,4.58148
25/10/2015,983.4,148,6.64459
26/10/2015,1364.4,172,7.93256
27/10/2015,1700.8,187,9.09519
28/10/2015,1887.6,196,9.63061
29/10/2015,1345.6,163,8.25521
30/10/2015,1902.6,195,9.75692
31/10/2015,2509.4,232,10.8164
01/11/2015,2028,200,10.14
02/11/2015,2421.6,217,11.1594
03/11/2015,1522.4,199,7.65025
04/11/2015,2094,199,10.5226
05/11/2015,2187,198,11.0455
06/11/2015,1093.8,124,8.82097
07/11/2015,870.8,109,7.98899
08/11/2015,1893.8,155,12.2181
09/11/2015,1018.2,182,5.59451
10/11/2015,1720.8,126,13.6571
11/11/2015,754.8,118,6.39661
12/11/2015,390.4,105,3.7181
13/11/2015,1521.2,134,11.3522
14/11/2015,1047.8,142,7.37887
15/11/2015,1970.2,190,10.3695
16/11/2015,1485,201,7.38806
17/11/2015,3409.8,254,13.4244
18/11/2015,2248.2,215,10.4567
19/11/2015,2289.6,198,11.5636
20/11/2015,3172,243,13.0535
21/11/2015,1218.2,165,7.38303
22/11/2015,1365.8,164,8.32805
23/11/2015,2708.4,198,13.6788
24/11/2015,3042.4,222,13.7045
25/11/2015,1453.4,165,8.80848
26/11/2015,1531.2,182,8.41319
27/11/2015,2085.4,190,10.9758
28/11/2015,2411.8,216,11.1657
29/11/2015,2426.8,210,11.5562
30/11/2015,1736,192,9.04167
01/12/2015,1203.2,177,6.79774
02/12/2015,2394,178,13.4494
03/12/2015,1794.6,182,9.86044
04/12/2015,2363.8,206,11.4748
05/12/2015,1975,211,9.36019
06/12/2015,2406.4,227,10.6009
07/12/2015,1962,175,11.2114
08/12/2015,1492.6,168,8.88452
09/12/2015,2382.2,188,12.6713
10/12/2015,2134,191,11.1728
11/12/2015,835,151,5.5298
12/12/2015,1662.6,166,10.0157
13/12/2015,2040.6,194,10.5186
14/12/2015,2012.2,187,10.7604
15/12/2015,1862,187,9.95722
16/12/2015,885.4,147,6.02313
17/12/2015,919,137,6.70803
18/12/2015,1989,177,11.2373
19/12/2015,2549.4,240,10.6225
20/12/2015,1682.2,215,7.82419
21/12/2015,2066.8,208,9.93654
22/12/2015,1789,198,9.03535
23/12/2015,1886.4,196,9.62449
24/12/2015,2277.6,199,11.4452
25/12/2015,1645,211,7.79621
26/12/2015,1427.6,204,6.99804
27/12/2015,1589.4,194,8.19278
28/12/2015,2221.6,244,9.10492
29/12/2015,2988.4,253,11.8119
30/12/2015,2497.2,241,10.3618
31/12/2015,1318.8,217,6.07742
01/01/2016,2194.8,237,9.26076
02/01/2016,2343.2,227,10.3225
03/01/2016,2995,241,12.4274
04/01/2016,2369.4,250,9.4776
05/01/2016,3159,238,13.2731
06/01/2016,2635,246,10.7114
07/01/2016,2306.4,248,9.3
08/01/2016,4119.8,263,15.6646
09/01/2016,3586,294,12.1973
10/01/2016,3895.4,298,13.0718
11/01/2016,3093,252,12.2738
12/01/2016,3454.8,234,14.7641
13/01/2016,3753.4,251,14.9538
14/01/2016,3821.8,281,13.6007
15/01/2016,4365,264,16.5341
16/01/2016,3999.8,236,16.9483
17/01/2016,3958.2,235,16.8434
18/01/2016,3461.4,257,13.4685
19/01/2016,3302.8,233,14.1751
20/01/2016,4808.2,243,19.7868
21/01/2016,3978.8,253,15.7265
22/01/2016,3654,238,15.3529
23/01/2016,2088.4,232,9.00172
24/01/2016,2110.4,215,9.81581
25/01/2016,1732.4,244,7.1
26/01/2016,2874.6,276,10.4152
27/01/2016,4132.4,287,14.3986
28/01/2016,3194.6,261,12.2398
29/01/2016,2610.4,265,9.85057
30/01/2016,2253.4,254,8.87165
31/01/2016,3261.4,216,15.0991
01/02/2016,2163,203,10.6552
02/02/2016,1019.6,192,5.31042
03/02/2016,1734.4,210,8.25905
04/02/2016,1918,218,8.79817
05/02/2016,1375.4,190,7.23895
06/02/2016,1272.6,171,7.44211
07/02/2016,1286.8,156,8.24872
08/02/2016,1009,154,6.55195
09/02/2016,1352.8,163,8.29939
10/02/2016,1097.2,156,7.03333
11/02/2016,1727.2,172,10.0419
12/02/2016,1488.8,173,8.60578
13/02/2016,1294.4,172,7.52558
14/02/2016,1995,211,9.45498
15/02/2016,1633,227,7.19383
16/02/2016,2103,196,10.7296
17/02/2016,1574.4,188,8.37447
18/02/2016,1822.8,220,8.28545
19/02/2016,1765.8,217,8.13733
20/02/2016,1628.6,211,7.71848
21/02/2016,2521.4,204,12.3598
22/02/2016,2145.6,208,10.3154
23/02/2016,2475.8,221,11.2027
24/02/2016,1537,217,7.08295
25/02/2016,1411.2,191,7.38848
26/02/2016,2116,237,8.92827
27/02/2016,2488.6,237,10.5004
28/02/2016,1920.4,204,9.41373
29/02/2016,2321.2,204,11.3784
01/03/2016,1545,153,10.098
02/03/2016,2144.6,219,9.79269
03/03/2016,3560.2,242,14.7116
04/03/2016,1793.6,240,7.47333
05/03/2016,2604.8,248,10.5032
06/03/2016,1695,194,8.73711
07/03/2016,1711,194,8.81959
08/03/2016,2086.6,177,11.7887
09/03/2016,2562.2,206,12.4379
10/03/2016,3591.8,245,14.6604
11/03/2016,3020.8,245,12.3298
12/03/2016,2073,203,10.2118
13/03/2016,1806.6,202,8.94356
14/03/2016,1700.8,187,9.09519
15/03/2016,1613.4,207,7.7942
16/03/2016,1707.6,196,8.71224
17/03/2016,1245.2,172,7.23953
18/03/2016,1314.2,166,7.91687
19/03/2016,1175.4,152,7.73289
20/03/2016,1264.8,149,8.48859
21/03/2016,1914,166,11.5301
22/03/2016,1985.6,200,9.928
23/03/2016,1225.2,195,6.28308
24/03/2016,2671,228,11.7149
25/03/2016,4103,257,15.965
26/03/2016,2974.2,262,11.3519
27/03/2016,1371.6,189,7.25714
28/03/2016,1539.8,171,9.00468
29/03/2016,1719.6,158,10.8835
30/03/2016,1868.8,179,10.4402
31/03/2016,760.8,150,5.072
01/04/2016,1328.2,151,8.79603
02/04/2016,1353.6,148,9.14595
03/04/2016,1418.2,145,9.78069
04/04/2016,435.4,126,3.45556
05/04/2016,635.8,138,4.60725
06/04/2016,1118.8,146,7.66301
07/04/2016,651,110,5.91818
08/04/2016,972.6,116,8.38448
09/04/2016,653.2,133,4.91128
10/04/2016,1828.6,160,11.4288
11/04/2016,2357.2,195,12.0882
12/04/2016,1229.6,166,7.40723
13/04/2016,1474.2,175,8.424
14/04/2016,1366.8,184,7.42826
15/04/2016,702.4,131,5.36183
16/04/2016,879.8,110,7.99818
17/04/2016,689.8,120,5.74833
18/04/2016,1073.4,140,7.66714
19/04/2016,590.4,114,5.17895
20/04/2016,352.2,93,3.7871
21/04/2016,836,128,6.53125
22/04/2016,1147.2,148,7.75135
23/04/2016,773.2,107,7.22617
24/04/2016,1075.2,92,11.687
25/04/2016,2190.2,128,17.1109
26/04/2016,2810.2,185,15.1903
27/04/2016,1068.4,190,5.62316
28/04/2016,534.6,119,4.49244
29/04/2016,1804.8,163,11.0724
30/04/2016,526,145,3.62759
01/05/2016,651.4,124,5.25323
02/05/2016,799.6,113,7.07611
03/05/2016,1202.4,143,8.40839
04/05/2016,425.4,98,4.34082
05/05/2016,320.6,85,3.77176
06/05/2016,756.2,92,8.21957
07/05/2016,580,129,4.49612
08/05/2016,1032,137,7.53285
09/05/2016,1430,162,8.82716
10/05/2016,1410,187,7.54011
11/05/2016,1322.8,168,7.87381
12/05/2016,1245,168,7.41071
13/05/2016,759.8,146,5.20411
14/05/2016,558.4,140,3.98857
15/05/2016,1615.8,145,11.1434
16/05/2016,1397.6,215,6.50047
17/05/2016,417.2,114,3.65965
18/05/2016,675.8,137,4.93285
19/05/2016,448.6,110,4.07818
20/05/2016,1395.8,171,8.16257
21/05/2016,1630.4,189,8.62646
22/05/2016,805.8,152,5.30132
23/05/2016,686,161,4.26087
24/05/2016,1020.8,143,7.13846
25/05/2016,918.8,139,6.61007
26/05/2016,622.8,143,4.35524
27/05/2016,765,127,6.02362
28/05/2016,563.8,116,4.86034
29/05/2016,1646.2,178,9.24831
30/05/2016,1610.6,193,8.34508
31/05/2016,1058.8,200,5.294
01/06/2016,790,182,4.34066
02/06/2016,1531.2,198,7.73333
03/06/2016,1558,185,8.42162
04/06/2016,878.2,166,5.29036
05/06/2016,1718,165,10.4121
06/06/2016,1085.6,165,6.57939
07/06/2016,1323.8,180,7.35444
08/06/2016,412,128,3.21875
09/06/2016,351.8,114,3.08596
10/06/2016,313,113,2.76991
11/06/2016,286,101,2.83168
12/06/2016,421.6,80,5.27
13/06/2016,315.6,91,3.46813
14/06/2016,491.4,89,5.52135
15/06/2016,237.2,81,2.9284
